ppl,thumbnail,deepfake_score
"Catherine, Princess of Wales",https://i.ytimg.com/vi/q394ZWDlrzY/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgVShCMA8=&rs=AOn4CLDQn8G3qYCKuZzljpST96kS_YRF3g,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/tNeC6BICYBs/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBcqLL-lmKN4EmS2OLV2JGMZims6Q,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/LIIJk0HUSks/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDQWs9DXz_JfGHYDAp2IXXtX9PHvg,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/P3msG85xtT4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCFp5t3iP9AfI3I_YcV4_nyVc4qOQ,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/UwCynbW6LNs/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGHIgUCg0MA8=&rs=AOn4CLDKQwN9WIdcB6-vrnycPEC6xPk-Ew,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/pOBfpsNtG1o/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIAC3g2KAgwIABABGFYgXShlMA8=&rs=AOn4CLDtZ5rACzGjQ6w7NWcq5EGqqKzBlQ,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/M41jhziyDhQ/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGH8gEygXMA8=&rs=AOn4CLBsPK3dstp0wMlPOk8tev3e49NJsA,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/InMaOa-CiJI/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGHIgUygyMA8=&rs=AOn4CLB8BnEzSrXLT3NB8i3rJs21RgLfqg,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/EUIz389ob-g/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGH8gOygTMA8=&rs=AOn4CLBuABssAObJXYH-UUQ20CQy5L2mpA,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/EKKMvoek9ro/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDOAqWDde1UoS8AMyhC44nm0CIkJQ,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/D4jz4EowX2U/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGHIgTCg9MA8=&rs=AOn4CLANCgO0yLG6TQ3rhzJRMgGaZhziMg,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/X5AxK61yQwQ/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgXChKMA8=&rs=AOn4CLCZpHhzhyV69ulTszVFjrR97TPWgA,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/-NhV3cRBRZ0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA475mIimKBy2_JG8YCT7qJMYuNmw,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/_pO5c5rVP4I/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD8jhcDxupzJNDQwAl6XB0M9fyV6g,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/GlEsEH0UD4Q/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDJyoIiRymxqdw41FlE401iD_YkZA,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/Hm25kSili3c/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBqHDh67wJ7ySF9MFsnvGncQsomBg,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/YXWfaLxPlNI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA0sFFgdSKTWity-ivDqS-IKnwAkA,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/1ehuWV-xX0w/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGH8gSSgjMA8=&rs=AOn4CLDW2uPYlGV8DYLJ_mEoh9XWVOgNwg,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/JU-7W57X1Xw/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-DoACuAiKAgwIABABGEwgZSg8MA8=&rs=AOn4CLDcINrqYsMQmxuR3anXpxoirUvD7Q,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/WvC2hImTmu8/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGBMgICh_MA8=&rs=AOn4CLCIf23Q08W4HMlGjmg20MSl7hZsag,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/-31ymUBF9Ss/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDbCy8HrI1nhAi34sB1Vlk88Auetw,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/Ac-VvDr3M_c/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGEUgYShlMA8=&rs=AOn4CLDTGfYkXq04V6jA76TKw_55-H9vlw,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/C8guAs7QnMY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB0t1qqe6hgkU479oCfxrHX39px9Q,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/mFfZNhXNC0w/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AGsBYACgAqKAgwIABABGCEgSSh_MA8=&rs=AOn4CLD8VOyrUIa_HYk6C3-geQS0veKtiA,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/9WQFTDYC7IQ/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGDggWihlMA8=&rs=AOn4CLBHDuyT6doVmUEds9Sq-gKf-8Ij1w,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/zRvabkrNraA/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGFIgVihlMA8=&rs=AOn4CLBPtENqOOaR9qIKm-duzQT_DHVk1w,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/VlPXqs5Pd7k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDCL2ffNIvD_TTv8lM9fF-QUyoo_w,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/gJBlLTAoG3s/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGFkgWyhlMA8=&rs=AOn4CLCkSzRrhyFKNdCtbrxw65JJnWRI2g,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/j2n1W7tpeZ4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD0JeaIZyFg-9FlgK0ZbWZ1dgc1Bg,
"Catherine, Princess of Wales",https://i.ytimg.com/vi/F9Fjy1Mo07k/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAERj1rL1gVAexnXNKg2VIOML-nzw,
Tim Walz,https://i.ytimg.com/vi/kQvyHlYkPwY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCt-DT6vCKyQ2TPtnhboiKlYWbiFQ,2.7039598338163273e-10
Tim Walz,https://i.ytimg.com/vi/cTF_C_XTxc8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCqIYZiApQEJ3JCQOwsBVu-YiMYtw,5.988958946545608e-06
Tim Walz,https://i.ytimg.com/vi/kQvyHlYkPwY/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAe-2WZwESLroihcr_-YCbSpUO13w,
Tim Walz,https://i.ytimg.com/vi/JgUuKCO7tj4/hq720_2.jpg?sqp=-oaymwFBCOgCEMoBSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgSChEMA8=&rs=AOn4CLBKM5hMpUquMB8o42M3EcuunYJuQw,
Tim Walz,https://i.ytimg.com/vi/KjkvLOh7A7Q/hq720.jpg?sqp=-oaymwEnCOgCEMoBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCovs4ujANjJOUdEVma94A_BV39OA,
Tim Walz,https://i.ytimg.com/vi/GXbaqG9yNPM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAoTMgLPb8fuAqZl0zqiWA7Jdo6WQ,
Tim Walz,https://i.ytimg.com/vi/adDzL6NQAQw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBR1HvodGWeMNx83_NgBsRg_PYncw,
Tim Walz,https://i.ytimg.com/vi/5FGhTGQXp40/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLARXlkJcrLBrxGlTtxGUrsBA-k6zg,
Tim Walz,https://i.ytimg.com/vi/9YAwfqIJg30/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgSShCMA8=&rs=AOn4CLB15Zt1aPk0e0ejJdv7jZ3fezxZvg,
Tim Walz,https://i.ytimg.com/vi/ka_lyxjKCGA/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgRihAMA8=&rs=AOn4CLDrBdz05gxHm5WU5oN5DmOWIZSgow,
Tim Walz,https://i.ytimg.com/vi/MK5358iwWL0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBVZq_tLypAxZtAn3W9TgdrVx-Eug,
Tim Walz,https://i.ytimg.com/vi/VCeN6W4Rchc/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB8T6RIW9HoUMoWRWC1uJ1qPGEKvQ,
Tim Walz,https://i.ytimg.com/vi/kQvyHlYkPwY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDCB85FcDWLyWEGr7QeuBq6nWKxHg,
Tim Walz,https://i.ytimg.com/vi/6ZqXZ-nIrs0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB3gVrN7BhlQq64tFPff1Q301IrsA,
Tim Walz,https://i.ytimg.com/vi/APbYHWiArrU/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBmaEpz4H9cE_JMb0pol1CVfnWOug,
Tim Walz,https://i.ytimg.com/vi/kqBqFZBLCpM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCT5uJXemG1uR3h0HbuMyE-hQH17g,
Tim Walz,https://i.ytimg.com/vi/JEwuuabebKE/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgVShKMA8=&rs=AOn4CLBKqDjjey_vTYXim4A04arxu5nfiQ,
Tim Walz,https://i.ytimg.com/vi/o5xrCWF9SII/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgTyg8MA8=&rs=AOn4CLCH_jrct3OwDfxMesEW3P0FUr3UCQ,
Tim Walz,https://i.ytimg.com/vi/gK9RRFcd0Ak/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAPk0iGlPpUUdn65AtArnk_NrBqdw,
Tim Walz,https://i.ytimg.com/vi/eApxZdA1RPY/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGHIgXShEMA8=&rs=AOn4CLDt471On8w7XpQcyWtkRUW6knxKSg,
Tim Walz,https://i.ytimg.com/vi/duDsDXADq-8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAbQZ6fMFakdm028wJvkKHT-tavyg,
Tim Walz,https://i.ytimg.com/vi/sfTw09TwyYI/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AHOBYACgAqKAgwIABABGHIgTCg7MA8=&rs=AOn4CLAmLjrF_0D7w_sdeGP1v0SBfADiEQ,
Tim Walz,https://i.ytimg.com/vi/lG9EawT8q_Y/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGD8gUChlMA8=&rs=AOn4CLDotzUq8Vxj1UJ_82iPmTihaRAQhA,
Tim Walz,https://i.ytimg.com/vi/UKYyDjg9LZw/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgTyg7MA8=&rs=AOn4CLBnk2yDcBTwpH3f7AgEPe7vrw6mvA,
Tim Walz,https://i.ytimg.com/vi/ceUzaWjgdLI/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCoBOWcyi7BVkcpBmMV1zTekXI5XA,
Tim Walz,https://i.ytimg.com/vi/32CODHbqOhk/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGQgWyhlMA8=&rs=AOn4CLCM5L8c0dJypjvYlFWsSX_N_SaJkQ,
Tim Walz,https://i.ytimg.com/vi/-us1cDZaLIA/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgUihQMA8=&rs=AOn4CLCYhq7CXsL79OgZS8kYZn8UXO3a3g,
Tim Walz,https://i.ytimg.com/vi/EhC5hVTsMsM/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAgbRxpl5C7jslmwB6zro0n9tvGIg,
Tim Walz,https://i.ytimg.com/vi/OxusKzScDx4/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCIYHMHqb13_kvDq3EpUjz0XnCvpw,
Tim Walz,https://i.ytimg.com/vi/5whqjAbkqac/hqdefault.jpg?sqp=-oaymwEnCOADEI4CSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAkD5a9RI4T2tcY5pEAIBj3SJEvcA,
Tim Walz,https://i.ytimg.com/vi/QVlwee6GUu8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCvjiN7gj_c7wA9fFXyCFV8WFagIw,
Tim Walz,https://i.ytimg.com/vi/SJQu6nAvSqo/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB_XJzcMQJU5nYJAvXV3LtKpQExag,
Tim Walz,https://i.ytimg.com/vi/9UdHdjuodPg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAy2qvoLicLeYZDEF_RzPKzynod8g,
Tim Walz,https://i.ytimg.com/vi/9f3qA4ITFm4/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACxgqKAgwIABABGGUgTShAMA8=&rs=AOn4CLB0xR5X2ExIcQX1CNBeh4TiRKBIXw,
Tim Walz,https://i.ytimg.com/vi/U8h3NcscVdE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA5JNlDediIyWwQlDksJXgW8bpcEw,
Tim Walz,https://i.ytimg.com/vi/BbzsFe8p9R0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBa-piWff6FuP2ZUjbjtUX4xWjFgw,
Tim Walz,https://i.ytimg.com/vi/TzP-uR7-HUM/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB8AEB-AH-CYAC0AWKAgwIABABGEogUihlMA8=&rs=AOn4CLCt_-gOmg6VQbXxmATxVBgGzF21fg,
Tim Walz,https://i.ytimg.com/vi/ut-nypd3Na0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCvFtammKmfRJIq_HhynBPjqb5STw,
Tim Walz,https://i.ytimg.com/vi/U0t2sVCMq_I/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAQQMuiondnQSzT0y-oF1zsHZND9w,
Tim Walz,https://i.ytimg.com/vi/HoWGYYM-2ps/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACuAiKAgwIABABGFQgVShlMA8=&rs=AOn4CLByow9on6FNCcUIyXQvfpEv5yYTvw,
Tim Walz,https://i.ytimg.com/vi/kPAHGFINvIo/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgVihIMA8=&rs=AOn4CLCtwdvpxeis5pjIZjGkMUG33t1shg,
Tim Walz,https://i.ytimg.com/vi/z9plfI3HvoY/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAuCofCaVCvKql8BBd4-9KOc3xzDg,
Tim Walz,https://i.ytimg.com/vi/XqM2F1JxX0c/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDTwwPVC2ZEf9IGSJATQVLpCOmNnA,
Tim Walz,https://i.ytimg.com/vi/J6qgs8ZmDOc/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgUihMMA8=&rs=AOn4CLDGG-U3UbNrnVT6OCYXJ2wEwb_MCQ,
Tim Walz,https://i.ytimg.com/vi/ncr1f3ow86c/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDnycPaXtDpbgt3i51w1TkGSI1NEQ,
Tim Walz,https://i.ytimg.com/vi/es5Aezqj-dg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCD3w0exnB5lBE0QR0MjSFkFit0Zg,
Tim Walz,https://i.ytimg.com/vi/TJx6zpDLXz8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD0or5hP3PizLBfMgOlCm5bH3txSw,
Tim Walz,https://i.ytimg.com/vi/6r56P-JTrmM/hq720.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGH8gMCglMA8=&rs=AOn4CLC_FFlwKr80l-2Wlb4slOCo3lozKQ,
Tim Walz,https://i.ytimg.com/vi/3N-B0_OKkeg/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBBRAmuajMbtybI_IVXSJIur_GVIQ,
Tim Walz,https://i.ytimg.com/vi/ujZfKe84XQw/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC_l6PJdEVaY0cO-5m_tS6xxfh6qg,
Tim Walz,https://i.ytimg.com/vi/rabq9KfqKfE/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD01RSwWy-7QIk3-gJlnkNYi_bukA,
Tim Walz,https://i.ytimg.com/vi/0tE9SH-JluA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAVyQkYzDR4ovRRhLllCFTMVGKlyA,
Tim Walz,https://i.ytimg.com/vi/7E_WeuKkJ2s/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDtzVfSTAqGrP8p0gN8qJj-9_MDog,
Tim Walz,https://i.ytimg.com/vi/YaWlOjqGzPI/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGFEgTihlMA8=&rs=AOn4CLCERWLmhYg--x1SkbaiAszYxjbeiQ,
Tim Walz,https://i.ytimg.com/vi/nR6n4MKmKrA/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGGUgSihHMA8=&rs=AOn4CLCEFo50f_oslR-z8nzQu59tzD6ZTg,
Tim Walz,https://i.ytimg.com/vi/cTF_C_XTxc8/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBINPDk0h11_DHBIGkvkuX7YDPgBg,
Tim Walz,https://i.ytimg.com/vi/UD4hmB4RYqk/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBIWQVbD3beVKeLLBpj291vyv7B5w,
Tim Walz,https://i.ytimg.com/vi/C43LBAKOsa0/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCJJI_uyIfYDnz9jfgL4B94gaXZtw,
Tim Walz,https://i.ytimg.com/vi/Tqa8UHJjbPw/hq720_2.jpg?sqp=-oaymwFBCNAFEJQDSFryq4qpAzMIARUAAIhCGADYAQHiAQoIGBACGAY4AUAB8AEB-AG2CIACgA-KAgwIABABGFQgPyhyMA8=&rs=AOn4CLBvOnmknOm7Qqj0EhDfGhmf7XC2eA,
Tim Walz,https://i.ytimg.com/vi/oPUJshZ05iA/hq720.jpg?sqp=-oaymwEnCNAFEJQDSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBE3C_Tlua_MZqVlMd-olVN2zhqYQ,
