ppl,position,title,link,channel,published_date,views,thumbnail
Donald Trump,,President Trump addresses Supreme Court ruling in birthright citizenship case — 6/27/2025,https://www.youtube.com/watch?v=1IQxQyj46lg,CNBC Television,,38544,https://i.ytimg.com/vi/1IQxQyj46lg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD0njUDEZ9Lryhd6OnQ7iusqSwzKA
Donald Trump,,FULL Press Conference: President Trump speaks after Supreme Court Birthright Citizenship ruling,https://www.youtube.com/watch?v=ZH8FV0kK0iE,FOX 5 Washington DC,,59249,https://i.ytimg.com/vi/ZH8FV0kK0iE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDlR7jow9tBAXhsUFBPjOjr1PkPZg
Donald Trump,,"Trade negotiations with Canada stopped, Trump says #Shorts",https://www.youtube.com/watch?v=evWXyvBFCeE,USA TODAY,,5098,https://i.ytimg.com/vi/evWXyvBFCeE/hq720_2.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAAlAADIQj0AgKJDeAHwAQH4Ad4EgAK4CIoCDAgAEAEYciBQKDowDw==&rs=AOn4CLBnF52ixHvvcZpx4dyKngr0JzOdog
Donald Trump,,"Oh Canada! Trump says he is terminating trade discussions with Canada, effective immediately",https://www.youtube.com/watch?v=X1iWsukmBMs,MSNBC,,354311,https://i.ytimg.com/vi/X1iWsukmBMs/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDLb8ORUo5Nf9CVXRAL1JBjvfm12g
Donald Trump,,BREAKING: Supreme Court sides with Trump admin in birthright citizenship case,https://www.youtube.com/watch?v=WDMYVSVJXcQ,Fox News,,743466,https://i.ytimg.com/vi/WDMYVSVJXcQ/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCAk5YhVPuf2_4yNYsYII00aX3P3Q
Donald Trump,,Watch Marco Rubio nearly lose it as Trump says 'daddy' repeatedly,https://www.youtube.com/watch?v=xFxzYZNtJ10,New York Post,,1685841,https://i.ytimg.com/vi/xFxzYZNtJ10/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBccMHX1BuvAu6ZA082ynKaPS_lJA
Donald Trump,,President Donald Trump says Canada was ‘foolish’ to continue with digital services tax,https://www.youtube.com/watch?v=V_ZMyP2SsOI,Toronto Star,,6857,https://i.ytimg.com/vi/V_ZMyP2SsOI/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYciBaKDwwDw==&rs=AOn4CLBPc8W0Mhz9StNH9ER0NNdxnWyQsA
Donald Trump,,LIVE: Trump holds press briefing,https://www.youtube.com/watch?v=XTcfYqgD9Zc,Associated Press,,55436,https://i.ytimg.com/vi/XTcfYqgD9Zc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCLn5oQahmGvEajJNAlpFhgEuRVDg
Donald Trump,,President Trump speaks following U.S. Supreme Court ruling on birthright citizenship order,https://www.youtube.com/watch?v=bzg5ipBtSAY,Eyewitness News ABC7NY,,3151,https://i.ytimg.com/vi/bzg5ipBtSAY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCxj_2GHzVgN28wVq95gpRZjBfuTg
Donald Trump,,Trump left in awe by ‘beautiful’ reporter: ‘Could be the end of my political career’,https://www.youtube.com/watch?v=Enmveojtrq4,New York Post,,407081,https://i.ytimg.com/vi/Enmveojtrq4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBvVqwUTlag2LanRAEzWilxpeLtFA
Donald Trump,,"'We just don't know': Trump can't accept successful strike, insists on 'obliteration'",https://www.youtube.com/watch?v=Lk40yzcsQ-w,MSNBC,,59068,https://i.ytimg.com/vi/Lk40yzcsQ-w/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAIK1AOlk3DeIfHJQQAXENo7QAL_w
Donald Trump,,Trump Celebrates Peace Deal: 'We're Going To Have A Signing With Rwanda And The Congo',https://www.youtube.com/watch?v=LxXzDCxFYx8,Forbes Breaking News,,8586,https://i.ytimg.com/vi/LxXzDCxFYx8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA1CVenVQJndE8s4B-D1OP5eL-aHA
Donald Trump,,LIVE: Trump on Supreme Court rulings | FOX 4 News,https://www.youtube.com/watch?v=QKXpGJQwks0,FOX 4 Dallas-Fort Worth,,8808,https://i.ytimg.com/vi/QKXpGJQwks0/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAoREiWg001pGvlhOu-6s7_FHkC6g
Donald Trump,,Trump says he would 'absolutely' consider bombing Iran again,https://www.youtube.com/watch?v=_q2wJXTUUF4,MSNBC,,6871,https://i.ytimg.com/vi/_q2wJXTUUF4/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAAlAADIQj0AgKJDeAHwAQH4Ac4FgAKACooCDAgAEAEYOiBZKHIwDw==&rs=AOn4CLDrHD2yKMoVKXGMKAO4IEHr2erYPQ
Donald Trump,,"FULL: President Trump speaks on 'big, beautiful bill'",https://www.youtube.com/watch?v=PdqCww2JSlA,LiveNOW from FOX,,291195,https://i.ytimg.com/vi/PdqCww2JSlA/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDQ0rZTr6ftIRU1_ksUhzigXDfqjQ
Donald Trump,,"Trump responds to Iran's claim of victory, says US would bomb again if threat resurfaces",https://www.youtube.com/watch?v=zYLz8OFnMLE,Global News,,27365,https://i9.ytimg.com/vi/zYLz8OFnMLE/hq720_custom_1.jpg?sqp=COC-_cIG-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAj1RhoCsnF8TtzZfJgd0Mf6x3I6A
Donald Trump,,"President Trump drops f-bomb, saying he's ""not happy"" with Israel or Iran for breaking ceasefire",https://www.youtube.com/watch?v=SUBC9IIK5JI,WTVC NewsChannel 9,,77470,https://i.ytimg.com/vi/SUBC9IIK5JI/hq720_2.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAAlAADIQj0AgKJDeAHwAQH4AbYIgAKAD4oCDAgAEAEYZSBPKEowDw==&rs=AOn4CLDolkd-exduiAeRaaM5-6oAbe5tcA
Donald Trump,,"FULL: President Trump speaks on Rwanda, Congo peace deal",https://www.youtube.com/watch?v=RNkPUaIqHWw,LiveNOW from FOX,,213237,https://i.ytimg.com/vi/RNkPUaIqHWw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDE-YGiIxXUzm1y7me-zgswHHGbfw
Donald Trump,,Trump on tariffs: “We’re not going to make deals with everybody.”,https://www.youtube.com/watch?v=CKwiUBugSEY,Yahoo Finance,,16908,https://i.ytimg.com/vi/CKwiUBugSEY/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIFEoQTAP&rs=AOn4CLBdfyHzkNrQaeHDNRz8OrvUrXJleA
Donald Trump,,Trump confronts 'fake news CNN' at NATO summit,https://www.youtube.com/watch?v=ddMHvdfOVCQ,Fox News,,1589053,https://i.ytimg.com/vi/ddMHvdfOVCQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDU9c5m6eOORLjxOha4GpjG1gFCUQ
Donald Trump,,"WOW: Trump SNAPS, LOSES IT in front of world leaders",https://www.youtube.com/watch?v=N1BNad8klcE,Brian Tyler Cohen,,547068,https://i.ytimg.com/vi/N1BNad8klcE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBg_gCrhrHW4PeGXX31yf8kMIVBzw
Donald Trump,,FULL VIDEO: President Trump meets with officials from Congo and Rwanda to sign peace deal | FOX 5 DC,https://www.youtube.com/watch?v=vlypJ8cdwjE,FOX 5 Washington DC,,12453,https://i.ytimg.com/vi/vlypJ8cdwjE/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhkIGUoRDAP&rs=AOn4CLAdftAyon-s1xYnmXex1-GgqPykcA
Donald Trump,,Supreme Court rules on nationwide injunctions against Trump birthright citizenship order,https://www.youtube.com/watch?v=vvBDjNnwRww,ABC News,,244838,https://i.ytimg.com/vi/vvBDjNnwRww/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1KABg64cAocAQMx9K_jEZKdhWjA
Donald Trump,,"President Donald Trump participates in the 'One, Big, Beautiful' Event",https://www.youtube.com/watch?v=gRLplD4fDRE,Fox News,,262767,https://i.ytimg.com/vi/gRLplD4fDRE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLApfunOmq4AI1YfhbLUyiTxf6YX-Q
Donald Trump,,LIVE: Donald Trump holds press conference at the end of NATO Summit,https://www.youtube.com/watch?v=DWoUilZjnoE,Reuters,,44882,https://i.ytimg.com/vi/DWoUilZjnoE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5MWsX2CuAndXzw_lwrpcYqYqFMw
Donald Trump,,Jen's Version: Are we really going to pretend Donald Trump is concerned about classified material?,https://www.youtube.com/watch?v=0y_ZEPQDV8s,MSNBC,,83150,https://i.ytimg.com/vi/0y_ZEPQDV8s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqDah5SOJGusdmmmXW0pNmydGxNQ
Donald Trump,,Trump’s agenda bill hits a snag in Senate,https://www.youtube.com/watch?v=6N83qnAKvDI,CNN,,71152,https://i.ytimg.com/vi/6N83qnAKvDI/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARh_IBMoJDAP&rs=AOn4CLDUCqFPOuNpJXnNVbyT5VMJZJwqPQ
Donald Trump,,Jesse Watters: This may be 'Daddy' Trump's best week as president ever,https://www.youtube.com/watch?v=6sYtRbq9-YQ,Fox News,,1009241,https://i.ytimg.com/vi/6sYtRbq9-YQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4dWdJ2AlD9trkeHNOvpmhQWE9rw
Donald Trump,,Kristi Noem watches deportation flight in Panama as Trump ramps up immigration crackdown,https://www.youtube.com/watch?v=AjopgIo7So8,New York Post,,48357,https://i9.ytimg.com/vi/AjopgIo7So8/hq720_custom_2.jpg?sqp=COC-_cIG-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyno-w5bhVSWE59Wq6JLf36vSH1g
Donald Trump,,President Trump returns to the US from NATO summit,https://www.youtube.com/watch?v=Ch0ngaiGGIg,Fox News,,169087,https://i.ytimg.com/vi/Ch0ngaiGGIg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkayAw0dlzOwqBC3q8LUstk3qTdQ
Donald Trump,,President Trump calls NYC candidate & democratic socialist Zohran Mamdani a communist,https://www.youtube.com/watch?v=kSPvBgteyZw,CBS 12 News - WPEC,,5199,https://i.ytimg.com/vi/kSPvBgteyZw/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARh_IC8oSjAP&rs=AOn4CLC6LzPpBwHEEKetgWMS-eHThImjTQ
Donald Trump,,Nicholas Irving on Trump Deporting Everyday Latinos After Saying He Would Target Criminals (Part 7),https://www.youtube.com/watch?v=7H8go16uhlU,djvlad,,45212,https://i.ytimg.com/vi/7H8go16uhlU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwMfzr0bSHhMKQeKo_tk1xxmPd8w
Donald Trump,,LIVE: President Trump on Supreme Court rulings | FOX 26 Housto,https://www.youtube.com/watch?v=DTCbMLvTf10,FOX 26 Houston,,2088,https://i.ytimg.com/vi/DTCbMLvTf10/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbblLnHlJ8jv4hoiMGA8h6flTpzQ
Donald Trump,,'When I Say Model...': Jasmine Crockett Calls Out Melania Trump For Receiving 'Einstein Visa',https://www.youtube.com/watch?v=beTNY8neeq0,Forbes Breaking News,,118218,https://i.ytimg.com/vi/beTNY8neeq0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOt0puI-Dy3-DRrE01-tlCNkdJwA
Donald Trump,,"Signed, sealed, delivered: Trump announces landmark trade deal with China",https://www.youtube.com/watch?v=GOgxk1QsDCE,New York Post,,460624,https://i.ytimg.com/vi/GOgxk1QsDCE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQaiLaPaSbtqKcjm3VPjil4PyuTg
Donald Trump,,Univ. of Virginia president resigns amid pressure from Trump admin.,https://www.youtube.com/watch?v=8spQyMkFBcA,NBC News,,9570,https://i.ytimg.com/vi/8spQyMkFBcA/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIFgoVDAP&rs=AOn4CLArtzJFfUt1aCDnmECl0PThsb8Gzw
Donald Trump,,Trump Meets Dutch King Ahead of NATO Summit,https://www.youtube.com/watch?v=AbXafY0etes,Bloomberg News,,221151,https://i.ytimg.com/vi/AbXafY0etes/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIGAoRjAP&rs=AOn4CLA96RvYeili41Xbncly0lO-XZbZMQ
Donald Trump,,Larry Kudlow reveals how his chat with Trump went #shorts #trump #usa,https://www.youtube.com/watch?v=1IMmChTcJ8Q,Fox Business,,24625,https://i.ytimg.com/vi/1IMmChTcJ8Q/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIEwoSDAP&rs=AOn4CLBl11RUcVzAeQX-4wJZR-0NOi8bCg
Donald Trump,,President Trump greets King Willem-Alexander and Queen Máxima of the Netherlands.,https://www.youtube.com/watch?v=RHqLGKPDbiM,The White House,,51810,https://i.ytimg.com/vi/RHqLGKPDbiM/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARg4IEkofzAP&rs=AOn4CLBPfd2HX6tfYbPRMQUbkfUMYE6ICA
Donald Trump,,Trump says lower court birthright injunctions were a 'grave threat to democracy',https://www.youtube.com/watch?v=JzXsNyk-bcU,NBC News,,4832,https://i.ytimg.com/vi/JzXsNyk-bcU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEEvk2kzgUSxIq_AkeS02cFiIsLw
Donald Trump,,"LIVE: President Trump Press Conference | June 27, 2025",https://www.youtube.com/watch?v=CTcurK7m0nQ,CBN News,,28166,https://i.ytimg.com/vi/CTcurK7m0nQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8y95oJc6vAHEAabbXBped79sjyg
Donald Trump,,President Donald Trump blasts Israel and Iran as frustration with shaky ceasefire escalates,https://www.youtube.com/watch?v=3uR7X8OcFE8,KOMO News,,27352,https://i.ytimg.com/vi/3uR7X8OcFE8/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgrIEMofzAP&rs=AOn4CLCw_yElosCB0dNGMvRm0AzPCoKdbg
Donald Trump,,"It's time to get the 'big, beautiful bill' to President Trump's desk, Brooke Rollins says",https://www.youtube.com/watch?v=P61sfXOTu5o,Fox News,,23962,https://i.ytimg.com/vi/P61sfXOTu5o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVLZFW3QNGJaci2CwVAJqCc0NH_g
Donald Trump,,LIVE | Congress Hearing On UFOs | Donald Trump's Big Shocker On US UFOs Controversy | US News Live,https://www.youtube.com/watch?v=qgskrmBulw0,TIMES NOW,,,https://i.ytimg.com/vi/qgskrmBulw0/hq720.jpg?v=685d7981&sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD08DZD8MTI76mEbeVc4Wclv3403g
Donald Trump,,President Donald Trump blasts Israel and Iran as frustration with shaky ceasefire builds,https://www.youtube.com/watch?v=OqjEUt-BOgE,KOMO News,,620844,https://i.ytimg.com/vi/OqjEUt-BOgE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsq8YDCLwzMxBH77pQKcMb5CdO0g
Donald Trump,,FULL: President Donald Trump announces China trade deal during 'One Big Beautiful Bill' event,https://www.youtube.com/watch?v=anCmj8ip9Eo,FOX 5 Washington DC,,62880,https://i.ytimg.com/vi/anCmj8ip9Eo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKVJWcQ9LfnEkURZBoqlZi1wj3eg
Donald Trump,,Trump says he would 'absolutely' consider bombing Iran again,https://www.youtube.com/watch?v=_q2wJXTUUF4,MSNBC,,6871,https://i.ytimg.com/vi/_q2wJXTUUF4/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARg6IFkocjAP&rs=AOn4CLDqVwM9LGchEJsysD-psHZY8MNfWg
Donald Trump,,Shocking moment Donald Trump drops the F bomb over Iran Israel ceasefire,https://www.youtube.com/watch?v=QO9I0oZRUuM,Daily Mail World,,65065,https://i.ytimg.com/vi/QO9I0oZRUuM/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgmIEMofzAP&rs=AOn4CLByJaTbMT08dCobN1LVuGulsn3V5Q
Donald Trump,,"Trump Reacts To His Ceasefire Ending After 11 minutes, Drops F-bomb on Live TV",https://www.youtube.com/watch?v=r20ig0dk9Dk,PDS News Clips,,1533461,https://i.ytimg.com/vi/r20ig0dk9Dk/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgfIDsofzAP&rs=AOn4CLCPoTXLfCL-4Y3rqSLRJBTy7VstcA
Donald Trump,,VIRAL: World leader caught MOCKING Trump when he looks away,https://www.youtube.com/watch?v=UeeH6B1fovk,Brian Tyler Cohen,,443827,https://i.ytimg.com/vi/UeeH6B1fovk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDO5qtjUblvN2Gz2ZuQrw-p-zcdMw
Donald Trump,,Iran denies that it reached ceasefire with Israel after Trump post #shorts,https://www.youtube.com/watch?v=-jJiB83jAIQ,WCNC,,95468,https://i.ytimg.com/vi/-jJiB83jAIQ/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIEkoPTAP&rs=AOn4CLBSFWbkcO_d6sJKLw4LOoHdVik60Q
Donald Trump,,LIVE | President Donald Trump arrives at NATO summit,https://www.youtube.com/watch?v=oOjqs2MS7JY,FOX 9 Minneapolis-St. Paul,,310627,https://i.ytimg.com/vi/oOjqs2MS7JY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6b8-GDv5xu9dX28jlEu0K36Wq_Q
Donald Trump,,'You're gutless losers' President Trump goes off on CNN,https://www.youtube.com/watch?v=tVqaoJ2GiuQ,KRNV News 4,,154800,https://i.ytimg.com/vi/tVqaoJ2GiuQ/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARgyIEoofzAP&rs=AOn4CLDriQwbzW_KvEtQxOLGDXGj_x1rbw
Donald Trump,,Donald Trump installs two 26m flagpoles outside White House,https://www.youtube.com/watch?v=DFUUfpJV-ag,7NEWS Australia,,52909,https://i.ytimg.com/vi/DFUUfpJV-ag/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhOIGUoKzAP&rs=AOn4CLBQFAID4hhUKpHBwJqOAZoY0fv6Cg
Donald Trump,,Zohran Mamdani talks working with Trump administration if elected NYC mayor,https://www.youtube.com/watch?v=OaYCRp-CE9g,ABC News,,65307,https://i.ytimg.com/vi/OaYCRp-CE9g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7SkL1jkyAI2AKvw-NHeOkVlX4vA
Donald Trump,,"Speaker Johnson: Calls for Trump's impeachment over Iran actions ""absolutely outrageous""",https://www.youtube.com/watch?v=-oKc1wIZ6vA,KMPH FOX26 NEWS,,274680,https://i.ytimg.com/vi/-oKc1wIZ6vA/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARh_IEcoKzAP&rs=AOn4CLCsU8DX0SLNxoOrvrdcXIYXNcGqCw
Donald Trump,,Quando Donald Trump attaccò Barack Obama sull'Iran (2011) #ilcapitale #politica #iran #trump,https://www.youtube.com/watch?v=_VipMoEXWMY,Il Capitale,,60789,https://i.ytimg.com/vi/_VipMoEXWMY/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhlIE0oOzAP&rs=AOn4CLAGXC-C3jO8tYFii7AmQnrCaWmE5Q
Donald Trump,,Why SCOTUS decision 'emboldens' Trump admin on other arguments,https://www.youtube.com/watch?v=DOdIoGFEA7Q,MSNBC,,11381,https://i.ytimg.com/vi/DOdIoGFEA7Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIGbMvntbyuVHKZRM4yTzgCEIp5g
Donald Trump,,"President Trump Delivers Address to the Nation, June 21, 2025",https://www.youtube.com/watch?v=C7eSJ011Muc,The White House,,1356262,https://i.ytimg.com/vi/C7eSJ011Muc/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFooRzAP&rs=AOn4CLBc4gSd-4r-MEuQe2uhxDa8zqhPCA
Donald Trump,,Trump celebrates 'giant win' after SCOTUS birthright citizenship ruling,https://www.youtube.com/watch?v=G7voOJtW3Eo,Fox News,,536774,https://i.ytimg.com/vi/G7voOJtW3Eo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlht11oYZJr-zWxiOqKT9ORuQKdQ
Donald Trump,,"Trump afirma que ""hay un problema con España"" y critica que no quiera gastar más en Defensa #Trump",https://www.youtube.com/watch?v=DvcmJPFIbbE,El Mundo,,139946,https://i.ytimg.com/vi/DvcmJPFIbbE/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhyIFMoQjAP&rs=AOn4CLCXKor_z504wxem4Faa45QuuqKwxg
Donald Trump,,Kaitlan Collins presses Trump on Iran intel report,https://www.youtube.com/watch?v=Ilz1lT0PupI,CNN,,223823,https://i.ytimg.com/vi/Ilz1lT0PupI/hq720.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARg1IFUofzAP&rs=AOn4CLCdRuABE6FVQtM0duWUnZW1n2k-aw
Donald Trump,,President Trump speaks to reporters on Air Force One ahead of NATO summit | LiveNOW from FOX,https://www.youtube.com/watch?v=_rNYtd9GDXs,LiveNOW from FOX,,342323,https://i.ytimg.com/vi/_rNYtd9GDXs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYc1IlPEG9kqmUdcHQwV8V9rNADA
Donald Trump,,Trump praises Ukrainian reporter's question at NATO,https://www.youtube.com/watch?v=kO85YHyYsFE,The National Desk,,279026,https://i.ytimg.com/vi/kO85YHyYsFE/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARhLIEUoZTAP&rs=AOn4CLCc4W2SZ_BA_r-UYDFNkmGoQpkysg
Donald Trump,,Supreme Court gives Trump a win on birthright citizenship,https://www.youtube.com/watch?v=9m42qWklo4Y,NBC 6 South Florida,,5161,https://i.ytimg.com/vi/9m42qWklo4Y/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBtgiAAoAPigIMCAAQARg9IFooZTAP&rs=AOn4CLA4MMTFWjDQsxM9R4X5S5EFo_wAbQ
Donald Trump,,Rogan TURNS on Trump: “I don’t think anyone would’ve signed up for that”,https://www.youtube.com/watch?v=qv40civwEvM,Brian Tyler Cohen,,286488,https://i.ytimg.com/vi/qv40civwEvM/hq720_2.jpg?sqp=-oaymwE2COgCEMoBSFXyq4qpAygIARUAAIhCGABwAcABBvABAfgBzgWAAoAKigIMCAAQARhlIE8oPTAP&rs=AOn4CLDDDkDJBDDv2HKOhh6d6Bz2UGFQ4A
